time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1
2021-03-18 14:57,4.9,4.9,4.6,6.2,6.2,5.5
2021-03-18 14:57,5.2,5,4.3,5.8,5.8,5.8
2021-03-18 14:57,4.4,4.4,4.4,6,6,5.9
2021-03-18 14:57,8.3,6.7,4.1,5.7,5.7,5.6
2021-03-18 14:57,7.3,5.1,4.1,5.4,5.4,5.4
2021-03-18 14:57,6.8,5,4.4,7,6.8,5.3
2021-03-18 14:57,8.6,5.7,4.8,6.5,6.4,5.5
2021-03-18 14:57,4.5,4.5,4.4,5.6,5.6,5.6
2021-03-18 14:57,5,5,4.6,5.8,5.8,5.7
2021-03-18 14:58,5.5,4.8,4,5.3,5.3,5.2
2021-03-18 14:58,4.4,4.4,4.2,5.8,5.8,5.5
2021-03-18 14:58,4.1,4.1,4.1,5.6,5.6,5.3
2021-03-18 14:58,5.1,4.9,4.2,5.7,5.7,5.5
2021-03-18 14:58,4.2,4.2,4.2,5.9,5.8,5.4
2021-03-18 14:58,4.8,4.8,4.7,4.9,4.9,4.9
2021-03-18 14:58,11.2,4.6,4.2,6.8,5.9,5.3
2021-03-18 14:58,13.3,5.2,4.6,5.6,5.6,5.4
2021-03-18 14:58,4.5,4.5,4.5,5.3,5.3,5.1
2021-03-18 14:58,6.8,6.4,4.9,6,6,5.4
2021-03-18 14:59,5.9,4.7,4.1,5.3,5.3,5.3
2021-03-18 14:59,4.5,4.5,4.5,5.5,5.5,5.4
2021-03-18 14:59,6.4,5.6,4.6,5.1,5.1,5
2021-03-18 14:59,4.6,4.6,4.5,5.4,5.4,5.4
2021-03-18 14:59,5.1,5.1,4.8,6.5,6.4,5.2
2021-03-18 14:59,4.2,4.2,4.2,5.1,5.1,5.1
2021-03-18 14:59,4.2,4.2,4.2,5.5,5.5,5.2
2021-03-18 14:59,4.4,4.4,4.2,5.2,5.2,5
2021-03-18 14:59,5.8,5.5,4.5,5.8,5.8,5.4
2021-03-18 14:59,5.6,5.2,4.2,5.8,5.7,5.1
2021-03-18 15:00,4.1,4.1,4,5.6,5.6,5.5
2021-03-18 15:00,5,4.9,4.3,5.7,5.7,5.5
2021-03-18 15:00,6.3,6,4.6,5.8,5.8,5.8
2021-03-18 15:00,4.4,4.4,4.1,5.2,5.2,5.2
2021-03-18 15:00,6.3,5.9,4.2,5.6,5.6,5.1
2021-03-18 15:00,5.8,4.9,4,5.4,5.4,5.4
2021-03-18 15:00,4,4,4,5.7,5.7,5.7
2021-03-18 15:00,5.2,5.1,4.4,4.9,4.9,4.9
2021-03-18 15:00,4.8,4.7,4.1,5.4,5.4,5.4
2021-03-18 15:00,4.1,4.1,4.1,5.7,5.7,5.6
2021-03-18 15:01,4.3,4.3,4.3,5.3,5.3,5.3
2021-03-18 15:01,4.1,4.1,4.1,5.6,5.6,5.5
2021-03-18 15:01,4.5,4.5,4.3,5.9,5.9,5.6
2021-03-18 15:01,4.4,4.4,4.4,5.3,5.3,5.2
2021-03-18 15:01,6,5.1,4.2,6.2,6.1,5.6
2021-03-18 15:01,5.1,5.1,4.9,5.6,5.6,5.5
2021-03-18 15:01,5.1,5.1,4.6,5.3,5.3,5.3
2021-03-18 15:01,6.5,5.1,4.4,5.8,5.8,5.4
2021-03-18 15:01,133.5,39.5,6.4,5.4,5.4,5.3
2021-03-18 15:01,100.3,27.7,5.6,5.2,5.2,5.2
2021-03-18 15:02,85.1,16.9,5.3,5.3,5.3,5.2
2021-03-18 15:02,82.9,13.2,5.3,5.6,5.6,5.6
2021-03-18 15:02,56.2,13.1,5.2,6.1,6.1,5.8
2021-03-18 15:02,43.7,5.9,4.4,5.3,5.3,5.3
2021-03-18 15:02,17.1,7.5,4.5,5.2,5.2,5.1
2021-03-18 15:02,18.9,5,4.8,5.6,5.6,5.4
2021-03-18 15:02,14,7.6,5,5.5,5.5,5.5
2021-03-18 15:02,8.2,5.1,4.7,5.9,5.9,5.3
2021-03-18 15:02,8.5,5,4.1,5.8,5.8,5.6
2021-03-18 15:02,9.4,6,4.6,5.9,5.9,5.6
2021-03-18 15:03,7.2,6,4.9,6.6,6.6,5.8
2021-03-18 15:03,7.1,5.5,4.8,6.1,5.9,5.3
2021-03-18 15:03,8.2,5.7,4.8,6.6,6.5,5.6
2021-03-18 15:03,4.8,4.8,4.4,5.7,5.7,5.4
2021-03-18 15:03,4.3,4.3,4.3,5.4,5.4,5.4
2021-03-18 15:03,5.6,4.7,3.9,5.8,5.8,5.5
2021-03-18 15:03,5.8,4.7,4.2,5.5,5.5,5.5
2021-03-18 15:03,6.1,5.8,4.2,5.8,5.8,5.7
2021-03-18 15:03,13.2,4.4,4.3,5.7,5.7,5.7
2021-03-18 15:03,3.9,3.9,3.8,5.4,5.4,5.3
2021-03-18 15:04,8.2,5.3,4.3,5.7,5.7,5.7
2021-03-18 15:04,13,5.2,4.1,6.1,6,5.3
2021-03-18 15:04,12.2,5.2,4.9,5.2,5.2,5.1
2021-03-18 15:04,7.9,5.3,4.4,5.2,5.2,5.2
2021-03-18 15:04,8.3,6,4.3,5.6,5.6,5.6
2021-03-18 15:04,8.7,5.4,4.6,5.9,5.9,5.7
2021-03-18 15:04,19.6,7,5,6.3,6.3,5.5
2021-03-18 15:04,7.2,6.4,5.2,5.6,5.6,5.6
2021-03-18 15:04,9.5,6.1,4.6,5.5,5.5,5.5
2021-03-18 15:04,6.7,5.2,4.4,7,6.8,5.9
2021-03-18 15:05,9.2,5.6,4.3,6.8,6.8,5.6
2021-03-18 15:05,10.3,6.2,4.7,5.6,5.6,5.4
2021-03-18 15:05,14,5,4.4,6.1,6,5.3
2021-03-18 15:05,8.5,6.9,4.6,5.8,5.8,5.5
2021-03-18 15:05,9.8,6.4,4.2,6.5,6.4,5.9
2021-03-18 15:05,10.9,5.3,4.6,6.9,6.7,5.7
2021-03-18 15:05,9.3,5.8,4.5,7,6.5,5.6
2021-03-18 15:05,10.1,7,4.5,5.5,5.5,5.5
2021-03-18 15:05,18.9,5.9,4.7,6.6,6.5,5.9
2021-03-18 15:05,10.8,4.7,4.5,5.9,5.9,5.6
